horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,experiment,feature_groups
20,RUB->TJS,logreg,oot,228,82,38,0.18292682926829268,0.16666666666666666,0.16975609756097562,1.0975609756097562,1.0775862068965516,29.37469096047644,75,68.96441137248385,81,240.1636016788722,1129.1458964841383,981.369650497629,981.3696504976291,0.30612244897959184,30.612244897959183,49,1.6734693877551021,1.0,5.0,0.40816326530612246,0.2653061224489796,0.8048780487804879,1.6734693877551021,0.8170731707317073,0.8195045210139047,cbr_full_logreg,"A,B,C,E"
20,RUB->UZS,logreg,oot,228,43,48,0.2558139534883721,0.21052631578947367,0.20511627906976745,1.2151162790697676,1.2471655328798186,14.033723558556078,40,60.6976418500512,43,303.52583859261694,1274.934741501812,1165.8924224526493,996.4869810524799,0.22448979591836735,22.448979591836736,49,0.8775510204081632,0.0,4.0,0.673469387755102,0.16326530612244897,0.7209302325581395,0.8775510204081632,0.6976744186046512,1.1215295263177225,cbr_full_logreg,"A,B,C,E"
20,RUB->AMD,logreg,y2022,247,11,42,0.09090909090909091,0.1700404858299595,0.15636363636363634,0.5346320346320347,0.5813953488372094,-475.3232713639569,10,142.091063927141,11,1528.949317315218,3522.062141327351,3522.062141327351,2567.170122874827,0.0196078431372549,1.9607843137254901,51,0.21568627450980393,0.0,1.0,0.8431372549019608,0.0,0.36363636363636365,0.21568627450980393,0.45454545454545453,54.85613620371514,all_external_logreg,"A,B,C,D,E,F"
20,RUB->KGS,logreg,y2022,247,9,41,0.0,0.1659919028340081,0.15333333333333332,0.0,0.0,-686.8851461570771,9,-83.0923146009916,9,2112.0246842616752,3399.500342926185,3399.500342926185,2629.902236928029,0.0,0.0,51,0.17647058823529413,0.0,0.0,0.9215686274509803,0.0196078431372549,0.5555555555555556,0.17647058823529413,0.5555555555555556,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->KZT,logreg,y2022,247,13,36,0.0,0.145748987854251,0.13692307692307693,0.0,0.0,-988.2087641618062,13,-328.4206637219092,13,2390.259571523068,2997.094128177147,2997.094128177147,2796.7727911236166,0.0,0.0,51,0.2549019607843137,0.0,1.0,0.8823529411764706,0.0392156862745098,0.6153846153846154,0.2549019607843137,0.6923076923076923,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->TJS,logreg,y2022,247,2,47,0.0,0.1902834008097166,0.23,0.0,0.0,-2096.513872289505,2,-1024.093753298362,2,4550.234552046508,4866.524939003108,4866.524939003108,4550.234552046508,0.0,0.0,51,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0,0.0,0.0392156862745098,0.0,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->UZS,logreg,y2022,247,15,38,0.0,0.15384615384615385,0.14933333333333335,0.0,0.0,-1375.6894606001092,15,-327.46192285445863,15,3062.4184015524065,5430.6819320345,5430.6819320345,4439.492611719843,0.0,0.0,51,0.29411764705882354,0.0,1.0,0.8823529411764706,0.058823529411764705,0.7333333333333333,0.29411764705882354,0.7333333333333333,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->AMD,logreg,wf_oos,656,148,140,0.22972972972972974,0.21341463414634146,0.212972972972973,1.0764478764478764,1.0786802030456852,84.1661190516486,138,76.1407697684842,148,273.305216169159,832.6240000752439,787.222329136269,802.4499192215569,0.24637681159420288,24.63768115942029,138,1.0724637681159421,0.0,4.0,0.6594202898550725,0.2028985507246377,0.7905405405405406,1.0724637681159421,0.7905405405405406,1.339902834720111,all_external_logreg,"A,B,C,D,E,F"
20,RUB->KGS,logreg,wf_oos,656,137,132,0.21897810218978103,0.20121951219512196,0.19708029197080293,1.088254810882548,1.1111111111111112,94.39196231166403,132,54.50505028704093,137,231.08459117145702,812.0986469953051,759.1704330982301,769.9525205434909,0.21739130434782608,21.73913043478261,138,0.9927536231884058,0.0,4.0,0.6521739130434783,0.1956521739130435,0.7445255474452555,0.9927536231884058,0.7664233576642335,1.3087261971534918,all_external_logreg,"A,B,C,D,E,F"
20,RUB->KZT,logreg,wf_oos,656,147,101,0.16326530612244897,0.15396341463414634,0.15836734693877552,1.0604162457062032,1.0309278350515463,82.35845836482991,143,73.00280736148193,147,263.7555771221095,1203.4209257339867,1034.1690731020558,1064.9654415554908,0.17391304347826086,17.391304347826086,138,1.065217391304348,0.0,4.0,0.6304347826086957,0.21014492753623187,0.782312925170068,1.065217391304348,0.7755102040816326,1.2378248076148286,all_external_logreg,"A,B,C,D,E,F"
20,RUB->TJS,logreg,wf_oos,656,127,132,0.2283464566929134,0.20121951219512196,0.19968503937007875,1.134812693867812,1.1435331230283912,117.49933619234189,122,102.42525105672911,127,230.18215529405074,766.3920175183891,758.8785816082165,760.7509191651029,0.21014492753623187,21.014492753623188,138,0.9202898550724637,0.0,4.0,0.6884057971014492,0.17391304347826086,0.7637795275590551,0.9202898550724637,0.7716535433070866,1.2882094326910025,all_external_logreg,"A,B,C,D,E,F"
20,RUB->UZS,logreg,wf_oos,656,145,112,0.1793103448275862,0.17073170731707318,0.18606896551724136,1.0502463054187192,0.9636767976278726,68.61651958578948,141,66.63440573109864,145,276.3709548056087,839.9146667970703,798.65488784682,809.038768318752,0.18840579710144925,18.840579710144926,138,1.0507246376811594,0.0,4.0,0.6739130434782609,0.21014492753623187,0.8068965517241379,1.0507246376811594,0.8137931034482758,1.3500028405073536,all_external_logreg,"A,B,C,D,E,F"
20,RUB->AMD,logreg,oot,228,0,42,,0.18421052631578946,,,,,0,,0,,,,,0.0,0.0,49,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->KGS,logreg,oot,228,0,38,,0.16666666666666666,,,,,0,,0,,,,,0.0,0.0,49,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->KZT,logreg,oot,228,0,48,,0.21052631578947367,,,,,0,,0,,,,,0.0,0.0,49,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->TJS,logreg,oot,228,0,38,,0.16666666666666666,,,,,0,,0,,,,,0.0,0.0,49,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->UZS,logreg,oot,228,0,48,,0.21052631578947367,,,,,0,,0,,,,,0.0,0.0,49,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
