experiment,training_horizon,evaluation_horizon,currency,fold,lift,moment_advantage_bps,customer_regret_cvar_95_bps,signals_per_week,lift_at_risk,cluster_rate
catboost_abc,5.0,5,UZS,wf_oos,0.8336964415395788,4.830488714357243,399.9458130205369,0.1956521739130435,1.1730672670751838,0.6666666666666666
catboost_abcd,5.0,5,AMD,wf_oos,0.8622851365015166,15.23259168444644,476.9516132328562,0.6666666666666666,1.0402271587774667,0.75
catboost_abcd,5.0,5,KGS,wf_oos,0.867172582619339,12.202619795892636,408.6715304447419,0.6884057971014492,1.134529923908257,0.6210526315789474
catboost_abcd,5.0,5,KZT,wf_oos,0.9776453055141578,7.856195082315605,512.9683649163601,0.6376811594202898,1.0166755592955399,0.625
catboost_abcd,5.0,5,TJS,wf_oos,0.9006864988558353,27.2302632578302,357.13762789316536,0.5507246376811594,1.5251247686535556,0.6578947368421053
catboost_abcd,5.0,5,UZS,wf_oos,1.121751025991792,25.627175057143425,392.57915463058305,0.6231884057971014,1.2312775868276926,0.6744186046511628
level,,5,AMD,wf_oos,0.6924624773214579,34.32529529347509,622.9862460508587,1.0217391304347827,1.1038388575053473,0.8865248226950354
level,,5,KGS,wf_oos,0.6102325581395349,30.30516563059038,694.0837533032155,0.9782608695652174,0.8994820343900266,0.8888888888888888
level,,5,KZT,wf_oos,0.7129788968390544,26.42611193981838,811.4165609485602,1.3115942028985508,1.1494504265557084,0.8950276243093923
level,,5,TJS,wf_oos,0.8053196930946291,51.53057652160859,683.2926157314092,0.6159420289855072,1.183444654878964,0.9058823529411765
level,,5,UZS,wf_oos,0.6184012066365008,33.69430886462951,674.3534774195398,1.1304347826086956,1.3873220081952744,0.8910256410256411
logreg_a,5.0,5,AMD,wf_oos,0.8110685899322931,20.745374227419575,458.10513952748653,0.572463768115942,1.2725939476158121,0.569620253164557
logreg_a,5.0,5,KGS,wf_oos,0.7157048521389606,-4.089869469397455,534.7993627929673,0.5869565217391305,0.8713215151533322,0.5432098765432098
